gene,logFC,P.Value,adj.P.Val
FKBP6,0.0398025000000013,0.782544559124863,0.999986929681086
FKBP6P2,-0.0406249999999986,0.786702004860106,0.999986929681086
FKBP7,0.439182500000003,0.0662554712317846,0.999986929681086
FKBP8,-0.0458850000000002,0.764647105524158,0.999986929681086
FKBP9,0.1751,0.214267955468493,0.999986929681086
FKBPL,0.0325500000000005,0.743017740787415,0.999986929681086
FKRP,0.152374999999999,0.182842164678043,0.999986929681086
FKSG29,-0.0763649999999982,0.518589680813831,0.999986929681086
FKSG49,0.139749999999998,0.215214156418849,0.999986929681086
FKTN,0.138434999999999,0.535163139633613,0.999986929681086
FLACC1,0.1562925,0.189666200203726,0.999986929681086
FLAD1,-0.135287499999999,0.334179863963863,0.999986929681086
FLCN,-0.117415000000001,0.310096241596953,0.999986929681086
FLG,0.2830925,0.277028782317454,0.999986929681086
FLG2,-0.0338050000000001,0.778358489205111,0.999986929681086
FLI1,-0.271335000000001,0.10660933706113,0.999986929681086
FLII,-0.0940750000000001,0.449376683605402,0.999986929681086
FLJ12825,-0.0583324999999988,0.604636060605801,0.999986929681086
FLJ13224,0.104272500000001,0.508848625876027,0.999986929681086
FLJ16779,0.154957499999998,0.191382470464871,0.999986929681086
FLJ20712,0.12064,0.283124354292921,0.999986929681086
FLJ30679,0.148767500000001,0.285484439305992,0.999986929681086
FLJ32255,-0.176762499999998,0.162228593907407,0.999986929681086
FLJ33534,-0.081459999999999,0.521213588146345,0.999986929681086
FLJ37201,-0.00240249999999964,0.983543040985791,0.999986929681086
FLJ38576,0.1819775,0.151904455226694,0.999986929681086
FLJ40288,0.182345000000001,0.175903457732617,0.999986929681086
FLJ42627,0.0793274999999989,0.398682123757355,0.999986929681086
FLJ45513,0.107492500000002,0.391635750202179,0.999986929681086
FLJ46875,-0.107470000000002,0.391795212990826,0.999986929681086
FLNA,0.0388249999999992,0.794714497592375,0.999986929681086
FLNB,0.180552499999997,0.277076489006993,0.999986929681086
FLNB-AS1,0.0754399999999986,0.419926469028236,0.999986929681086
FLNC,-0.0577749999999995,0.875023862676636,0.999986929681086
FLOT1,-0.0847375000000028,0.590996583351544,0.999986929681086
FLOT2,0.1492875,0.441032772478236,0.999986929681086
FLRT1,-0.0954025000000005,0.419314250630921,0.999986929681086
FLRT2,0.314975,0.111020638540948,0.999986929681086
FLRT2-AS1,0.0880675000000011,0.561246650616922,0.999986929681086
FLRT3,0.1894875,0.548873774262989,0.999986929681086
FLT1,0.350589999999999,0.00598054119351549,0.999986929681086
FLT3,0.0207650000000008,0.847989208832389,0.999986929681086
FLT3LG,-0.209000000000001,0.484282036220162,0.999986929681086
FLT4,0.140945000000001,0.31535816755819,0.999986929681086
FLVCR1,-0.275357499999998,0.288384672905299,0.999986929681086
FLVCR1-DT,0.283004999999999,0.467084609434416,0.999986929681086
FLVCR2,0.130630000000002,0.250605424929827,0.999986929681086
FLYWCH1,-0.0985949999999995,0.444718076603687,0.999986929681086
FLYWCH2,0.0691774999999986,0.482942114534747,0.999986929681086
FMC1,-0.255750000000003,0.195539821570003,0.999986929681086
FMN1,0.0485574999999994,0.642134646277142,0.999986929681086
FMN2,0.665527500000001,0.000781100378949422,0.999986929681086
FMNL1,-0.0340724999999997,0.824873655790757,0.999986929681086
FMNL2,0.125084999999999,0.475486289346005,0.999986929681086
FMNL3,-0.159252499999999,0.194138277669254,0.999986929681086
FMO1,0.0721050000000005,0.603779542689421,0.999986929681086
FMO2,0.0769125000000006,0.551310466561626,0.999986929681086
FMO3,-0.1607425,0.246105941238085,0.999986929681086
FMO4,-0.027540000000001,0.829327051875312,0.999986929681086
FMO5,-0.0912575000000002,0.28059445141713,0.999986929681086
FMO6P,0.232022500000001,0.0260354172099736,0.999986929681086
FMO9P,-0.104110000000001,0.257919524694824,0.999986929681086
FMOD,0.533435000000002,0.0656693691602096,0.999986929681086
FMR1,0.0286274999999989,0.922600053833507,0.999986929681086
FMR1NB,0.0103375000000003,0.905599987627109,0.999986929681086
FN1,0.194197500000001,0.181897107073457,0.999986929681086
FN3K,0.0500000000000007,0.709631530240098,0.999986929681086
FN3KRP,-0.0743125000000013,0.642527517712251,0.999986929681086
FNBP1,0.282762499999999,0.0456477935634428,0.999986929681086
FNBP1L,-0.103205000000002,0.650151083797465,0.999986929681086
FNBP4,-0.316302499999999,0.376367008001084,0.999986929681086
FNDC1,-0.4324675,0.34725053319901,0.999986929681086
FNDC1-AS1,-0.2672775,0.205537838478476,0.999986929681086
FNDC10,0.162325000000003,0.258899800521284,0.999986929681086
FNDC11,0.0109050000000002,0.931710397834592,0.999986929681086
FNDC3A,0.181815,0.266176454263257,0.999986929681086
FNDC3B,0.503205000000001,0.155255301408913,0.999986929681086
FNDC4,0.449024999999999,0.0302614161709401,0.999986929681086
FNDC5,0.280742500000001,0.181220385866489,0.999986929681086
FNDC7,0.000169999999998893,0.999168147457711,0.999986929681086
FNDC8,0.0988275000000023,0.289630579231632,0.999986929681086
FNDC9,0.0612799999999996,0.606290918149403,0.999986929681086
FNIP1,-0.120335000000002,0.372181359305927,0.999986929681086
FNIP2,-0.1445175,0.477520346996775,0.999986929681086
FNTA,0.150455000000001,0.160956297760247,0.999986929681086
FNTB,-0.0798125000000018,0.585635226116179,0.999986929681086
FOCAD,0.0978950000000003,0.352284352006391,0.999986929681086
FOLH1,-0.114050000000001,0.332789918999166,0.999986929681086
FOLH1B,0.2482975,0.0206979849741455,0.999986929681086
FOLR1,0.451980000000004,0.17317633392352,0.999986929681086
FOLR2,0.0827200000000001,0.643194109035393,0.999986929681086
FOLR3,0.00609500000000374,0.98046426105676,0.999986929681086
FOS,0.635962500000002,0.0786770228617017,0.999986929681086
FOSB,-0.0352550000000011,0.797579235109399,0.999986929681086
FOSL1,-0.117952499999999,0.580087151914013,0.999986929681086
FOSL2,-0.228870000000002,0.156336501747497,0.999986929681086
FOSL2-AS1,-0.0388725000000001,0.731240565553098,0.999986929681086
FOXA1,-0.118227499999999,0.231298968232186,0.999986929681086
FOXA2,0.3073675,0.0519220169936708,0.999986929681086
FOXA3,0.1788875,0.190230308271875,0.999986929681086
FOXB1,-0.0441099999999999,0.764019709999506,0.999986929681086
FOXC1,-0.0736100000000004,0.611944783587244,0.999986929681086
FOXC2,1.0792125,0.0431783508728219,0.999986929681086
FOXCUT,0.0333024999999978,0.781198251204794,0.999986929681086
FOXD1,0.100037499999997,0.825250696253335,0.999986929681086
FOXD2,0.0874600000000001,0.679908957994304,0.999986929681086
FOXD2-AS1,-0.0860300000000001,0.415842655614213,0.999986929681086
FOXD3,-0.0613325000000002,0.477884117928986,0.999986929681086
FOXD3-AS1,0.0916374999999992,0.331935376610768,0.999986929681086
FOXD4,0.205249999999999,0.202883543827919,0.999986929681086
FOXE1,0.3169125,0.00827544832062883,0.999986929681086
FOXE3,-0.102517499999999,0.383091827305286,0.999986929681086
FOXF1,-0.0721074999999987,0.833987083868871,0.999986929681086
FOXF2,-0.100729999999995,0.546175187974819,0.999986929681086
FOXG1,0.105467500000001,0.354250865186886,0.999986929681086
FOXH1,-0.151005,0.277313589769334,0.999986929681086
FOXI1,0.0169100000000011,0.889714632869605,0.999986929681086
FOXJ1,0.184787499999999,0.264049484821757,0.999986929681086
FOXJ2,0.0548525,0.597264363562836,0.999986929681086
FOXJ3,-0.201639999999999,0.275236391417471,0.999986929681086
FOXK1,-0.134582499999995,0.353796862380736,0.999986929681086
FOXK2,-0.0564950000000009,0.49026444711542,0.999986929681086
FOXL1,0.162677499999998,0.433539630249586,0.999986929681086
FOXL2,0.470750000000002,0.128489050970508,0.999986929681086
FOXM1,0.00218499999999899,0.995894557912157,0.999986929681086
FOXN1,0.185045,0.127388350145985,0.999986929681086
FOXN2,-0.1153425,0.330259002936843,0.999986929681086
FOXN3,-0.206295000000003,0.184327324503136,0.999986929681086
FOXN3-AS1,-0.201922499999998,0.132243825013706,0.999986929681086
FOXN3-AS2,0.1074,0.327074198407447,0.999986929681086
FOXN3-AS3,0.220975,0.120573664808246,0.999986929681086
FOXN4,0.135574999999999,0.340480312112217,0.999986929681086
FOXO1,-0.6689425,0.0612113485529722,0.999986929681086
FOXO3,-0.152649999999996,0.492639362613511,0.999986929681086
FOXO3B,0.0616150000000006,0.51093257375698,0.999986929681086
FOXO4,-0.0972599999999995,0.483902086022831,0.999986929681086
FOXO6,0.299844999999999,0.105186732676035,0.999986929681086
FOXP1,-0.115512500000001,0.371481492250429,0.999986929681086
FOXP1-AS1,0.0435675,0.661744425598524,0.999986929681086
FOXP1-IT1,0.0978849999999971,0.355727265693902,0.999986929681086
FOXP2,0.17258,0.264520550511113,0.999986929681086
FOXP3,0.0682849999999986,0.688005862119663,0.999986929681086
FOXP4,-0.178205000000002,0.142883204563821,0.999986929681086
FOXP4-AS1,-0.568132499999999,0.198626873939323,0.999986929681086
FOXQ1,-0.492254999999997,0.121345202525801,0.999986929681086
FOXR1,0.0361649999999996,0.721298284878638,0.999986929681086
FOXR2,-0.0269675000000009,0.81685669158469,0.999986929681086
FOXRED1,0.0549100000000022,0.807007948876103,0.999986929681086
FOXRED2,-0.137052500000002,0.328810453146569,0.999986929681086
FOXS1,0.00414999999999832,0.979136237450189,0.999986929681086
FPGS,-0.0287275000000005,0.843587019902788,0.999986929681086
FPGT,-0.176215,0.644457652742656,0.999986929681086
FPR1,-0.101369999999999,0.657430664858739,0.999986929681086
FPR2,0.0441150000000006,0.726544731081592,0.999986929681086
FPR3,0.185127500000001,0.146150821493953,0.999986929681086
FRA10AC1,-0.233772500000001,0.209603885709352,0.999986929681086
FRAS1,-0.674902499999998,0.164178098055764,0.999986929681086
FRAT1,0.0565549999999995,0.837613066029832,0.999986929681086
FRAT2,-0.274039999999997,0.108053079431351,0.999986929681086
FREM1,0.0387749999999976,0.710260028056744,0.999986929681086
FREM2,0.00494249999999941,0.962179056025964,0.999986929681086
FREM3,0.360902500000001,0.18265672908583,0.999986929681086
FREY1,-0.059070000000002,0.705621350143348,0.999986929681086
FRG1,-0.299880000000003,0.427818559587988,0.999986929681086
FRG1BP,-0.174995000000002,0.342375967050717,0.999986929681086
FRG1CP,0.353759999999999,0.269593712309626,0.999986929681086
FRG1EP,-0.0488074999999997,0.620493329657033,0.999986929681086
FRG1HP,-0.0521099999999999,0.822712779587098,0.999986929681086
FRG1JP,-0.122112499999999,0.495994363208054,0.999986929681086
FRG2EP,0.0105574999999996,0.915036932682012,0.999986929681086
FRK,-0.0438999999999998,0.774951255677246,0.999986929681086
FRMD1,-0.0317925000000008,0.782565899436843,0.999986929681086
FRMD3,0.635280000000001,0.117399660116096,0.999986929681086
FRMD4A,0.195117500000002,0.172827483756208,0.999986929681086
FRMD4B,-0.105772499999999,0.451471088492928,0.999986929681086
FRMD5,0.150507500000002,0.630383281223658,0.999986929681086
FRMD6,-0.192225000000006,0.273300967084746,0.999986929681086
FRMD6-AS1,-0.0556475000000018,0.690194445514263,0.999986929681086
FRMD7,-0.00484499999999954,0.954225242799331,0.999986929681086
FRMD8,0.113217500000001,0.316886749380679,0.999986929681086
FRMD8P1,0.143554999999999,0.34970687247801,0.999986929681086
FRMPD1,0.195792500000001,0.220395059093788,0.999986929681086
FRMPD2,-0.120195,0.361795793935167,0.999986929681086
FRMPD3,0.0213950000000027,0.878580863122209,0.999986929681086
FRMPD4,0.318110000000001,0.0567997844545527,0.999986929681086
FRRS1,0.0564449999999996,0.696869436850512,0.999986929681086
FRRS1L,0.0979950000000009,0.432173350452186,0.999986929681086
FRS2,-0.112690000000001,0.420028871860799,0.999986929681086
FRS3,-0.0883325000000026,0.427282575281206,0.999986929681086
FRY,0.216769999999999,0.0684045055558106,0.999986929681086
FRY-AS1,-0.0368174999999997,0.671071089411916,0.999986929681086
FRYL,-0.162014999999999,0.281650787352792,0.999986929681086
FRZB,-0.138685000000001,0.281813193658259,0.999986929681086
FSAF1,-0.226164999999998,0.334134853593617,0.999986929681086
FSCB,-0.0728125000000004,0.550371892723575,0.999986929681086
FSCN1,0.0979124999999996,0.565118085189865,0.999986929681086
FSCN2,0.0628474999999993,0.673472562452426,0.999986929681086
FSCN3,0.083282500000001,0.479960836796176,0.999986929681086
FSD1,-0.0601574999999999,0.638698706609908,0.999986929681086
FSD1L,-0.12044,0.202557383072953,0.999986929681086
FSD2,0.0421900000000015,0.729221165150635,0.999986929681086
FSHB,0.00197250000000171,0.985644990969612,0.999986929681086
FSHR,0.135972499999999,0.248328202558394,0.999986929681086
FSIP1,-0.264815000000002,0.364622066495195,0.999986929681086
FSIP2,0.0867525000000002,0.513886595469561,0.999986929681086
FSIP2-AS2,0.0521425000000004,0.57580150596745,0.999986929681086
FST,0.406409999999998,0.185715280170121,0.999986929681086
FSTL1,0.163649999999999,0.128312504647722,0.999986929681086
FSTL3,-0.0120749999999976,0.961193752760765,0.999986929681086
FSTL4,0.0660825000000012,0.563230041574412,0.999986929681086
FSTL5,0.0356450000000015,0.785976224328,0.999986929681086
FSTL5-AS1,-0.0311874999999993,0.720361527066227,0.999986929681086
FTCD,0.239669999999999,0.0980782636681459,0.999986929681086
FTCDNL1,0.110892500000001,0.562386417447178,0.999986929681086
FTH1,-0.136199999999997,0.197818637030944,0.999986929681086
FTH1P5,-0.0776000000000003,0.364763296121814,0.999986929681086
FTHL17,0.051177500000001,0.693957505304985,0.999986929681086
FTL,0.0115499999999997,0.890851372788303,0.999986929681086
FTO,0.03749,0.784034542464398,0.999986929681086
FTSJ1,0.0341250000000031,0.879158118466393,0.999986929681086
FTSJ3,0.052025000000004,0.692080770376552,0.999986929681086
FTX,-0.29002,0.0450554359802022,0.999986929681086
FUBP1,-0.557590000000001,0.220858875269813,0.999986929681086
FUBP3,-0.3263,0.0174379191541744,0.999986929681086
FUCA1,0.1369775,0.489628870470118,0.999986929681086
FUCA2,0.0700999999999965,0.551056157251519,0.999986929681086
FUNDC1,-0.0977974999999986,0.776217147666737,0.999986929681086
FUNDC2,-0.113875000000002,0.278864300005623,0.999986929681086
FUOM,0.310024999999999,0.103785927401313,0.999986929681086
FURIN,0.0335874999999977,0.850090443312481,0.999986929681086
FUS,-0.2369475,0.0374597706345045,0.999986929681086
FUT1,-0.0579750000000008,0.663445843803242,0.999986929681086
FUT2,-0.0781825000000005,0.513085231937114,0.999986929681086
FUT3,0.0904874999999992,0.521978737853433,0.999986929681086
FUT4,0.0241049999999996,0.847110802339818,0.999986929681086
FUT5,-0.0318825,0.805273505992491,0.999986929681086
FUT6,0.33171,0.0298208483710181,0.999986929681086
FUT7,0.1790825,0.224364537613562,0.999986929681086
FUT8,-0.261019999999999,0.342644368282323,0.999986929681086
FUT8-AS1,-0.248529999999999,0.310474743287856,0.999986929681086
FUT9,0.1635275,0.119523740092488,0.999986929681086
FUZ,-0.0256325000000022,0.864524521102038,0.999986929681086
FXN,0.11572,0.358723314214929,0.999986929681086
FXR1,-0.2726225,0.0649111335382872,0.999986929681086
FXR2,0.0487775000000035,0.76453257415051,0.999986929681086
FXYD1,0.00743999999999989,0.965271444744064,0.999986929681086
FXYD2,0.1559125,0.148557587294057,0.999986929681086
FXYD3,-0.166602500000002,0.285307986539997,0.999986929681086
FXYD4,0.218139999999999,0.0555934802517939,0.999986929681086
FXYD5,-0.0793999999999997,0.65455801298166,0.999986929681086
FXYD6,-0.0739000000000001,0.652163345583456,0.999986929681086
FXYD7,0.107462499999999,0.465523022814548,0.999986929681086
FYB1,-0.146102500000001,0.308129826364474,0.999986929681086
FYB2,-0.0593050000000006,0.583763522849647,0.999986929681086
FYCO1,-0.261514999999999,0.15524565095587,0.999986929681086
FYN,0.157477500000004,0.16412999417629,0.999986929681086
FYTTD1,0.086999999999998,0.591589637388049,0.999986929681086
FZD1,-0.1484475,0.448074684062455,0.999986929681086
FZD10,0.0310124999999997,0.810644276154956,0.999986929681086
FZD10-AS1,-0.092667500000001,0.483997918646656,0.999986929681086
FZD2,0.303452500000002,0.157952026442511,0.999986929681086
FZD3,-0.1917325,0.196517123788551,0.999986929681086
FZD4,0.0983100000000006,0.53871024668947,0.999986929681086
FZD4-DT,-0.126817500000001,0.356872412395484,0.999986929681086
FZD5,0.142914999999999,0.401089342101729,0.999986929681086
FZD6,0.0838800000000006,0.806258290828971,0.999986929681086
FZD7,0.8031925,0.0301171055516689,0.999986929681086
FZD8,-0.328597500000001,0.0487794166430513,0.999986929681086
FZD9,0.162922499999999,0.143894621280059,0.999986929681086
FZR1,0.1375125,0.307083880582864,0.999986929681086
G0S2,-0.268375000000001,0.671725693911672,0.999986929681086
G2E3,0.331880000000002,0.212551998166774,0.999986929681086
G2E3-AS1,-0.0080424999999984,0.95306536768559,0.999986929681086
G3BP1,0.092780000000003,0.315962905863704,0.999986929681086
G3BP2,0.160800000000002,0.254452433608074,0.999986929681086
G6PC1,0.0557149999999984,0.66611747228783,0.999986929681086
G6PC2,0.0245549999999994,0.824394860417358,0.999986929681086
G6PC3,-0.0873774999999988,0.487047305070146,0.999986929681086
G6PD,0.0972000000000008,0.636376734927798,0.999986929681086
GAA,-0.257859999999997,0.0657810088364459,0.999986929681086
GAB1,0.0914275000000027,0.365136363228256,0.999986929681086
GAB2,-0.0404125000000022,0.779244781698081,0.999986929681086
GAB3,-0.1499275,0.228547979256,0.999986929681086
GAB4,0.0756474999999996,0.597924450681415,0.999986929681086
GABARAP,-0.0916249999999952,0.306686424620557,0.999986929681086
GABARAPL1,0.302500000000002,0.324705343470179,0.999986929681086
GABARAPL2,-0.0920250000000031,0.380235452422172,0.999986929681086
GABARAPL3,0.183157500000001,0.115171433621503,0.999986929681086
GABBR1,0.109557500000001,0.439938887293468,0.999986929681086
GABBR2,-0.455997500000001,0.395933899528462,0.999986929681086
GABPA,-0.0275775000000031,0.932428142075612,0.999986929681086
GABPB1,-0.232564999999999,0.166852063359329,0.999986929681086
GABPB1-AS1,-0.157325000000002,0.241051724608566,0.999986929681086
GABPB1-IT1,-0.418844999999999,0.0195406446636777,0.999986929681086
GABPB2,-0.180470000000003,0.591691849406567,0.999986929681086
GABRA1,0.166302500000001,0.0975183906949821,0.999986929681086
GABRA2,-0.1066125,0.353725898345339,0.999986929681086
GABRA3,0.1363175,0.425882655297746,0.999986929681086
GABRA4,0.132332500000001,0.413559758344408,0.999986929681086
GABRA5,-0.0939950000000001,0.557093607453,0.999986929681086
GABRA6,0.0778124999999998,0.563492732156526,0.999986929681086
GABRB1,-0.0993774999999997,0.414052601168326,0.999986929681086
GABRB2,0.123645000000001,0.309942124458979,0.999986929681086
GABRB3,-0.185495000000001,0.146662746093393,0.999986929681086
GABRD,0.208832500000001,0.118719830432549,0.999986929681086
GABRE,-0.367965000000001,0.284840598046612,0.999986929681086
GABRG1,0.0786300000000013,0.553711736793816,0.999986929681086
GABRG2,0.1745725,0.38726531696872,0.999986929681086
GABRG3,0.121605000000001,0.392319157181709,0.999986929681086
GABRG3-AS1,0.0410099999999991,0.726367737471868,0.999986929681086
GABRP,-0.1365075,0.357588545840878,0.999986929681086
GABRQ,0.1339025,0.187428781958218,0.999986929681086
GABRR1,-0.103910000000001,0.418207680832146,0.999986929681086
GABRR2,-0.0743974999999999,0.597369418161086,0.999986929681086
GABRR3,0.00202249999999893,0.983483409862534,0.999986929681086
GAD1,0.241075,0.643640637482037,0.999986929681086
GAD2,0.106320000000001,0.359205268300785,0.999986929681086
GADD45A,-0.128524999999998,0.61013650367305,0.999986929681086
GADD45B,-0.176689999999997,0.515606738766348,0.999986929681086
GADD45G,-0.099594999999999,0.341382191497485,0.999986929681086
GADD45GIP1,-0.109414999999998,0.339864293248596,0.999986929681086
GADL1,0.159642499999999,0.281098533757771,0.999986929681086
GAGE1,0.118607500000001,0.322777754116241,0.999986929681086
GAGE12I,-0.0636349999999979,0.691288779382353,0.999986929681086
GAGE2C,0.0663899999999984,0.660007170056794,0.999986929681086
GAGE4,0.337935,0.0195751693086078,0.999986929681086
GAGE6,0.1515675,0.351528889863272,0.999986929681086
GAGE7,0.260822499999999,0.113903534253551,0.999986929681086
GAK,0.179810000000001,0.189582442536619,0.999986929681086
GAL,-0.303047499999998,0.434507961134957,0.999986929681086
GAL3ST1,-0.0880725000000027,0.445790664852972,0.999986929681086
GAL3ST2,0.094197499999999,0.403910340215979,0.999986929681086
GAL3ST3,0.0362875000000011,0.742432946595633,0.999986929681086
GAL3ST4,-0.317607499999999,0.031375271699734,0.999986929681086
GALC,0.6365175,0.200237125117185,0.999986929681086
GALE,-0.0888749999999998,0.619393908472038,0.999986929681086
GALK1,0.194212499999999,0.153363859300353,0.999986929681086
GALK2,-0.159252500000001,0.18765739911313,0.999986929681086
GALM,-0.250172499999997,0.256052663409959,0.999986929681086
GALNS,-0.0983250000000009,0.565786006202673,0.999986929681086
GALNT1,0.694700000000001,0.000512879324293991,0.999986929681086
GALNT10,0.194587500000001,0.163818399588425,0.999986929681086
GALNT11,-0.148757499999999,0.286401245053613,0.999986929681086
GALNT12,-0.589657499999999,0.377468471355077,0.999986929681086
GALNT13,0.0587475000000017,0.685443373044554,0.999986929681086
GALNT14,0.520350000000001,0.2561131143858,0.999986929681086
GALNT15,-0.325065000000001,0.188722973911866,0.999986929681086
GALNT16,0.658325,0.0318243654628376,0.999986929681086
GALNT17,0.263552499999999,0.376843625267797,0.999986929681086
GALNT18,0.166242499999999,0.61258146539246,0.999986929681086
GALNT2,0.0559025000000011,0.524512353221585,0.999986929681086
GALNT3,0.527555,0.064366457439779,0.999986929681086
GALNT4,0.0817375000000009,0.555405194956204,0.999986929681086
GALNT5,0.275355,0.0877279646858048,0.999986929681086
GALNT6,0.121169999999998,0.625414306377926,0.999986929681086
GALNT7,-0.0934400000000011,0.747373323766882,0.999986929681086
GALNT7-DT,-0.1044725,0.243076135403945,0.999986929681086
GALNT8,0.0769725000000001,0.621034868305762,0.999986929681086
GALNT9,0.160772500000002,0.264644294678324,0.999986929681086
GALNTL5,0.15107,0.200776519500884,0.999986929681086
GALNTL6,-0.0080474999999991,0.96141196696369,0.999986929681086
GALNTL6-AS1,-0.01058,0.916754328796569,0.999986929681086
GALP,0.190525,0.190937577250247,0.999986929681086
GALR1,-0.0975225000000011,0.393852844459467,0.999986929681086
GALR2,0.0249224999999997,0.877621191779946,0.999986929681086
GALR3,-0.123577499999999,0.308645432530098,0.999986929681086
GALT,0.178665000000001,0.218477485850882,0.999986929681086
GAMT,0.0808299999999988,0.701250905229979,0.999986929681086
GAN,0.0858075000000023,0.53021273064903,0.999986929681086
GANAB,-0.0659249999999982,0.506568002061115,0.999986929681086
GANC,-0.114072500000001,0.264546971138705,0.999986929681086
GAP43,0.11617,0.358709914197174,0.999986929681086
GAPDH,-0.0626250000000006,0.504807703392613,0.999986929681086
GAPDHS,0.0652275000000007,0.637513399773187,0.999986929681086
GAPLINC,-0.258642499999999,0.0672372522639346,0.999986929681086
GAPT,-0.0636449999999997,0.620839912868776,0.999986929681086
GAPVD1,0.0778300000000005,0.444204722992217,0.999986929681086
GAR1,-0.0246625000000016,0.834764139189959,0.999986929681086
GAREM1,-0.224689999999998,0.24240859414074,0.999986929681086
GAREM2,0.273769999999997,0.254748030874132,0.999986929681086
GARIN1A,0.214722500000001,0.146194807587015,0.999986929681086
GARIN1B,0.0405375000000001,0.754186073467023,0.999986929681086
GARIN2,0.0206574999999991,0.82624315608486,0.999986929681086
GARIN3,0.114097499999999,0.257745342650738,0.999986929681086
GARIN4,-0.0176825000000012,0.920681684275071,0.999986929681086
GARIN5A,0.1042475,0.380965019454597,0.999986929681086
GARIN5B,0.120299999999999,0.340571320978006,0.999986929681086
GARIN6,0.168712499999998,0.184982000214014,0.999986929681086
GARNL3,-0.114892499999999,0.301232738808679,0.999986929681086
GARRE1,0.0292800000000035,0.885710279830061,0.999986929681086
GARS1,0.0454750000000033,0.790596997840579,0.999986929681086
GARS1-DT,-0.177897499999998,0.160493703576783,0.999986929681086
GART,-0.289177499999999,0.0726372434318017,0.999986929681086
GAS1,0.158704999999999,0.16065930511754,0.999986929681086
GAS1RR,-0.20961,0.209748717707564,0.999986929681086
GAS2,0.0059300000000011,0.966721850206961,0.999986929681086
GAS2L1,0.173975000000002,0.586094873678695,0.999986929681086
GAS2L2,0.0668774999999986,0.52565216133838,0.999986929681086
GAS2L3,0.513852500000001,0.0642770889944772,0.999986929681086
GAS5,-0.419875000000001,0.278896048442735,0.999986929681086
GAS5-AS1,-0.202982499999999,0.0754612098822281,0.999986929681086
GAS6,0.316557499999998,0.414141903026412,0.999986929681086
GAS6-AS1,-0.8517575,0.00273676900685642,0.999986929681086
GAS7,-0.391479999999994,0.0158307213507462,0.999986929681086
GAS8-AS1,-0.115085000000001,0.471411992656834,0.999986929681086
GASK1A,0.1585375,0.136008668367319,0.999986929681086
GASK1B,-0.300794999999999,0.371320780543842,0.999986929681086
GAST,0.00617249999999991,0.96384412355254,0.999986929681086
GATA1,-0.0583674999999984,0.620366601757321,0.999986929681086
GATA2,-0.104577500000001,0.471162063439422,0.999986929681086
GATA2-AS1,-0.177605000000002,0.224003505890825,0.999986929681086
GATA3,0.278060000000003,0.0673940997561072,0.999986929681086
GATA3-AS1,0.122260000000001,0.27031610424256,0.999986929681086
GATA4,0.0980575000000004,0.375813360520667,0.999986929681086
GATA5,-0.0763025000000006,0.509959194738771,0.999986929681086
GATA6,0.565370000000001,0.184133126920032,0.999986929681086
GATA6-AS1,-0.186489999999998,0.516912106871596,0.999986929681086
GATAD1,0.0985525000000003,0.533346205631839,0.999986929681086
GATAD2A,0.1656325,0.173364688798658,0.999986929681086
GATAD2B,-0.0713099999999987,0.665829388944143,0.999986929681086
GATB,-0.172657499999998,0.111211694670963,0.999986929681086
GATC,-0.253347500000002,0.0393590928335569,0.999986929681086
GATD1,-0.0765949999999993,0.518302929655748,0.999986929681086
GATD1-DT,0.0108975000000013,0.924603301754731,0.999986929681086
GATD3,-0.0393749999999997,0.718290763855125,0.999986929681086
GATM,-0.21517,0.114436584879225,0.999986929681086
GAU1,0.116782499999999,0.483123552317587,0.999986929681086
GBA1,-0.17456,0.234717212608769,0.999986929681086
GBA1LP,-0.0809249999999988,0.553237906696983,0.999986929681086
GBA2,-0.138895,0.241670320794714,0.999986929681086
GBA3,-0.1190525,0.415324793715723,0.999986929681086
GBE1,-0.114150000000004,0.378361560480136,0.999986929681086
GBF1,-0.0214350000000021,0.900932348947275,0.999986929681086
GBGT1,0.272955,0.249461529748485,0.999986929681086
GBP1,0.456832500000001,0.163684166764718,0.999986929681086
GBP1P1,-0.0824300000000013,0.468080552260512,0.999986929681086
GBP2,-0.530512500000001,0.150171559459814,0.999986929681086
GBP3,0.325247500000001,0.485929006418864,0.999986929681086
GBP4,0.126140000000001,0.434823690579518,0.999986929681086
GBP5,0.0736299999999988,0.503129985555609,0.999986929681086
GBP6,-0.0439200000000017,0.79743935497345,0.999986929681086
GBX1,-0.0478775000000011,0.629920138818949,0.999986929681086
GBX2,0.146224999999999,0.334169115686246,0.999986929681086
GC,0.0357025000000002,0.826005941581693,0.999986929681086
GCA,-0.218137499999999,0.643189570087696,0.999986929681086
GCAT,0.183570000000003,0.213965014439754,0.999986929681086
GCAWKR,0.123860000000001,0.432151230088684,0.999986929681086
GCC1,0.106415,0.480724669530908,0.999986929681086
GCC2,-0.104535000000001,0.380289433091976,0.999986929681086
GCC2-AS1,0.0569925000000007,0.504050727242553,0.999986929681086
GCDH,-0.0935249999999996,0.52281283174073,0.999986929681086
GCFC2,-0.297230000000001,0.537667786642197,0.999986929681086
GCG,-0.0890725000000003,0.465595427386177,0.999986929681086
GCGR,-0.00938000000000017,0.921865348336318,0.999986929681086
GCH1,0.221542500000002,0.325356751582867,0.999986929681086
GCHFR,-0.0943574999999992,0.435295907127248,0.999986929681086
GCK,-0.1803325,0.225180344029809,0.999986929681086
