gene,logFC,P.Value,adj.P.Val
GAS5 ANTISENSE RNA 1,-0.202982499999999,0.0754612098822281,0.999986929681086
GAS6 ANTISENSE RNA 1,-0.8517575,0.00273676900685642,0.999986929681086
GASDERMIN B,-0.10737,0.254558652155949,0.999986929681086
GASDERMIN C,0.00871750000000038,0.956360462500339,0.999986929681086
GASDERMIN D,0.0408424999999992,0.666693180400402,0.999986929681086
GASTRIC CARCINOMA PROLIFERATION ENHANCING TRANSCRIPT 1,0.0499700000000001,0.758520277347449,0.999986929681086
GASTRIC INHIBITORY POLYPEPTIDE,-0.0216149999999979,0.845711075825629,0.999986929681086
GASTRIC INHIBITORY POLYPEPTIDE RECEPTOR,0.139324999999996,0.188582545871939,0.999986929681086
GASTRIC INTRINSIC FACTOR (VITAMIN B SYNTHESIS),-0.0117724999999993,0.922154121997775,0.999986929681086
GASTRIN,0.00617249999999991,0.96384412355254,0.999986929681086
GASTRIN-RELEASING PEPTIDE,-0.137305,0.417656738329385,0.999986929681086
GASTRIN-RELEASING PEPTIDE RECEPTOR,0.060947500000001,0.694260117980048,0.999986929681086
GASTROKINE 1,-0.00485500000000094,0.967810336916261,0.999986929681086
GASTROKINE 2,0.0877999999999979,0.51486056652965,0.999986929681086
GASTRULATION BRAIN HOMEOBOX 1,-0.0478775000000011,0.629920138818949,0.999986929681086
GASTRULATION BRAIN HOMEOBOX 2,0.146224999999999,0.334169115686246,0.999986929681086
GATA BINDING PROTEIN 1 (GLOBIN TRANSCRIPTION FACTOR 1),-0.0583674999999984,0.620366601757321,0.999986929681086
GATA BINDING PROTEIN 2,-0.104577500000001,0.471162063439422,0.999986929681086
GATA BINDING PROTEIN 3,0.278060000000003,0.0673940997561072,0.999986929681086
GATA BINDING PROTEIN 4,0.0980575000000004,0.375813360520667,0.999986929681086
GATA BINDING PROTEIN 5,-0.0763025000000006,0.509959194738771,0.999986929681086
GATA BINDING PROTEIN 6,0.565370000000001,0.184133126920032,0.999986929681086
GATA ZINC FINGER DOMAIN CONTAINING 1,0.0985525000000003,0.533346205631839,0.999986929681086
GATA ZINC FINGER DOMAIN CONTAINING 2A,0.1656325,0.173364688798658,0.999986929681086
GATA ZINC FINGER DOMAIN CONTAINING 2B,-0.0713099999999987,0.665829388944143,0.999986929681086
GATA3 ANTISENSE RNA 1,0.122260000000001,0.27031610424256,0.999986929681086
GATA6 ANTISENSE RNA 1 (HEAD TO HEAD),-0.186489999999998,0.516912106871596,0.999986929681086
GATS,0.126995,0.401133847197118,0.999986929681086
GATS PROTEIN-LIKE 2,0.0673324999999991,0.793530594506208,0.999986929681086
GATS PROTEIN-LIKE 3,-0.164617500000002,0.251784449161498,0.999986929681086
GC-RICH PROMOTER BINDING PROTEIN 1,-0.0343399999999985,0.890637839028518,0.999986929681086
GC-RICH PROMOTER BINDING PROTEIN 1-LIKE 1,-0.202165,0.448027352041892,0.999986929681086
GC-RICH SEQUENCE DNA-BINDING FACTOR 2,-0.297230000000001,0.537667786642197,0.999986929681086
GCN1 GENERAL CONTROL OF AMINO-ACID SYNTHESIS 1-LIKE 1 (YEAST),-0.063835000000001,0.698061336382103,0.999986929681086
GCSAML ANTISENSE RNA 1,0.0612075000000005,0.804717131302748,0.999986929681086
GDNF-INDUCIBLE ZINC FINGER PROTEIN 1,-0.0527850000000036,0.65002614873873,0.999986929681086
GDNF FAMILY RECEPTOR ALPHA 1,-0.193032499999997,0.441144432712978,0.999986929681086
GDNF FAMILY RECEPTOR ALPHA 2,0.168894999999999,0.130647978210996,0.999986929681086
GDNF FAMILY RECEPTOR ALPHA 3,0.0550749999999995,0.611528028369377,0.999986929681086
GDNF FAMILY RECEPTOR ALPHA 4,0.1028175,0.504527419423529,0.999986929681086
GDP-D-GLUCOSE PHOSPHORYLASE 1,0.3124475,0.0856232333901708,0.999986929681086
GDP-MANNOSE 4,-0.382447500000003,0.0353118437119344,0.999986929681086
GDP-MANNOSE PYROPHOSPHORYLASE A,-0.060789999999999,0.735632387663794,0.999986929681086
GDP DISSOCIATION INHIBITOR 1,0.0502500000000037,0.836548591398119,0.999986929681086
GDP DISSOCIATION INHIBITOR 2,0.0625499999999946,0.505165405969074,0.999986929681086
GELSOLIN,0.164605,0.128325343144504,0.999986929681086
GEM (NUCLEAR ORGANELLE) ASSOCIATED PROTEIN 2,-0.296115,0.38130768974859,0.999986929681086
GEM (NUCLEAR ORGANELLE) ASSOCIATED PROTEIN 4,0.041400000000003,0.856412285380596,0.999986929681086
GEM (NUCLEAR ORGANELLE) ASSOCIATED PROTEIN 5,-0.00806000000000218,0.948756639706436,0.999986929681086
GEM (NUCLEAR ORGANELLE) ASSOCIATED PROTEIN 6,-0.161705000000001,0.17081860072073,0.999986929681086
GEM (NUCLEAR ORGANELLE) ASSOCIATED PROTEIN 7,-0.149072500000001,0.444662414857774,0.999986929681086
GEM (NUCLEAR ORGANELLE) ASSOCIATED PROTEIN 8,-0.16932,0.244379330715944,0.999986929681086
GEM INTERACTING PROTEIN,0.0259074999999989,0.890429937623637,0.999986929681086
GEMININ,0.0527399999999965,0.873989486756109,0.999986929681086
GEMININ COILED-COIL DOMAIN CONTAINING,0.0602400000000012,0.692634675317182,0.999986929681086
GEN1 HOLLIDAY JUNCTION 5' FLAP ENDONUCLEASE,-0.223525,0.44605011552304,0.999986929681086
GENERAL TRANSCRIPTION FACTOR IIA,-0.188034999999999,0.172628587373587,0.999986929681086
GENERAL TRANSCRIPTION FACTOR IIB,-0.0872399999999978,0.784356941952512,0.999986929681086
GENERAL TRANSCRIPTION FACTOR IIE,-0.0896499999999989,0.401435357506558,0.999986929681086
GENERAL TRANSCRIPTION FACTOR IIF,-0.0457799999999988,0.696357620477946,0.999986929681086
GENERAL TRANSCRIPTION FACTOR IIH,-0.408922500000001,0.034050343546821,0.999986929681086
GENERAL TRANSCRIPTION FACTOR III,0.0361999999999991,0.751604294248724,0.999986929681086
GENERAL TRANSCRIPTION FACTOR IIIA,0.0347749999999998,0.762128013396266,0.999986929681086
GENERAL TRANSCRIPTION FACTOR IIIC,0.157532500000002,0.221402726359946,0.999986929681086
GEPHYRIN,-0.104847500000001,0.462540894886872,0.999986929681086
GERANYLGERANYL DIPHOSPHATE SYNTHASE 1,0.132282500000001,0.579275118383522,0.999986929681086
GERM CELL-LESS,0.217554999999998,0.30954100492636,0.999986929681086
GERM CELL ASSOCIATED 1,0.5119775,0.00646783592393185,0.999986929681086
GERM CELL ASSOCIATED 2 (HASPIN),0.211484999999999,0.308664506801092,0.999986929681086
GERMINAL CENTER-ASSOCIATED,-0.0848575,0.469439621485201,0.999986929681086
GH3 DOMAIN CONTAINING,0.0876599999999987,0.610420087298558,0.999986929681086
GHRELIN OPPOSITE STRAND/ANTISENSE RNA,0.0062300000000004,0.948891939924626,0.999986929681086
GHRELIN/OBESTATIN PREPROPEPTIDE,0.199512500000002,0.101597326166465,0.999986929681086
GID COMPLEX SUBUNIT 4,-0.253427499999999,0.174738187689169,0.999986929681086
GID COMPLEX SUBUNIT 8,-0.075542500000001,0.386171372553379,0.999986929681086
GIGAXONIN,0.0858075000000023,0.53021273064903,0.999986929681086
GIMAP1-GIMAP5 READTHROUGH,-0.0589650000000006,0.690933135763506,0.999986929681086
GINS COMPLEX SUBUNIT 1 (PSF1 HOMOLOG),0.358497500000002,0.420367308694285,0.999986929681086
GINS COMPLEX SUBUNIT 2 (PSF2 HOMOLOG),-0.105335,0.457774101345486,0.999986929681086
GINS COMPLEX SUBUNIT 3 (PSF3 HOMOLOG),0.0287899999999999,0.927963671822938,0.999986929681086
GINS COMPLEX SUBUNIT 4 (SLD5 HOMOLOG),0.174395000000001,0.27063118064744,0.999986929681086
GIPC PDZ DOMAIN CONTAINING FAMILY,0.113239999999999,0.403189611778666,0.999986929681086
GJA9-MYCBP READTHROUGH,0.226437499999999,0.197125387993187,0.999986929681086
GK ANTISENSE RNA 1,0.129762499999999,0.260398674156869,0.999986929681086
GLE1 RNA EXPORT MEDIATOR,-0.201029999999998,0.111579292979261,0.999986929681086
GLI FAMILY ZINC FINGER 1,0.172659999999999,0.154249682191125,0.999986929681086
GLI FAMILY ZINC FINGER 2,0.193165000000001,0.257587221171689,0.999986929681086
GLI FAMILY ZINC FINGER 3,-0.354912500000003,0.0625991643877376,0.999986929681086
GLI FAMILY ZINC FINGER 4,-0.112662500000002,0.331523251577633,0.999986929681086
GLI PATHOGENESIS-RELATED 1,0.31488,0.290288940095297,0.999986929681086
GLI PATHOGENESIS-RELATED 1 LIKE 1,0.0443474999999989,0.767514017345649,0.999986929681086
GLI PATHOGENESIS-RELATED 2,-0.399927499999997,0.0104434365562911,0.999986929681086
GLIA MATURATION FACTOR,-0.0734950000000003,0.567677215066205,0.999986929681086
GLIAL CELL DERIVED NEUROTROPHIC FACTOR,-0.436672499999999,0.39074044353577,0.999986929681086
GLIAL CELLS MISSING HOMOLOG 1 (DROSOPHILA),0.0513675000000005,0.642523853032959,0.999986929681086
GLIAL CELLS MISSING HOMOLOG 2 (DROSOPHILA),0.15568,0.0924078055884733,0.999986929681086
GLIAL FIBRILLARY ACIDIC PROTEIN,0.0810675000000014,0.545697166406307,0.999986929681086
GLIOBLASTOMA AMPLIFIED SEQUENCE,-0.281184999999997,0.497716643851309,0.999986929681086
GLIOBLASTOMA DOWN-REGULATED RNA,-0.243312499999998,0.0487940278800809,0.999986929681086
GLIOMA TUMOR SUPPRESSOR CANDIDATE REGION GENE 1,0.0392025000000009,0.7181918740104,0.999986929681086
GLIOMA TUMOR SUPPRESSOR CANDIDATE REGION GENE 2,-0.222224999999996,0.259539779693535,0.999986929681086
GLIOMEDIN,0.0756799999999984,0.546256099209597,0.999986929681086
GLIS FAMILY ZINC FINGER 1,0.205367499999999,0.416267857247437,0.999986929681086
GLIS FAMILY ZINC FINGER 2,-0.158779999999998,0.280845968066176,0.999986929681086
GLIS FAMILY ZINC FINGER 3,-0.100965,0.556012775122339,0.999986929681086
GLIS3 ANTISENSE RNA 1,-0.0971749999999982,0.567036707335097,0.999986929681086
GLOBOSIDE ALPHA-1,0.272955,0.249461529748485,0.999986929681086
GLOMULIN,-0.052737500000001,0.773270565826646,0.999986929681086
GLTSCR1-LIKE,-0.1092,0.54286725139751,0.999986929681086
GLUCAGON,-0.0890725000000003,0.465595427386177,0.999986929681086
GLUCAGON-LIKE PEPTIDE 1 RECEPTOR,0.1614,0.1341684523983,0.999986929681086
GLUCAGON-LIKE PEPTIDE 2 RECEPTOR,-0.00991000000000142,0.936882108561252,0.999986929681086
GLUCAGON RECEPTOR,-0.00938000000000017,0.921865348336318,0.999986929681086
GLUCAN (1,-0.114150000000004,0.378361560480136,0.999986929681086
GLUCOCORTICOID INDUCED TRANSCRIPT 1,0.6257025,0.0163085292375475,0.999986929681086
GLUCOCORTICOID MODULATORY ELEMENT BINDING PROTEIN 1,0.1164075,0.244273088678141,0.999986929681086
GLUCOCORTICOID MODULATORY ELEMENT BINDING PROTEIN 2,-0.0784149999999961,0.622990221171061,0.999986929681086
GLUCOKINASE (HEXOKINASE 4),-0.1803325,0.225180344029809,0.999986929681086
GLUCOKINASE (HEXOKINASE 4) REGULATOR,0.0182199999999995,0.88163759720481,0.999986929681086
GLUCOSAMINE-6-PHOSPHATE DEAMINASE 1,-0.294107500000003,0.264607018811468,0.999986929681086
GLUCOSAMINE-6-PHOSPHATE DEAMINASE 2,-0.034577500000001,0.89941537255939,0.999986929681086
GLUCOSAMINE-PHOSPHATE N-ACETYLTRANSFERASE 1,0.381099999999996,0.143144863510627,0.999986929681086
GLUCOSAMINE (N-ACETYL)-6-SULFATASE,-0.16685,0.489313662577816,0.999986929681086
GLUCOSAMINE (UDP-N-ACETYL)-2-EPIMERASE/N-ACETYLMANNOSAMINE KINASE,0.0162474999999986,0.918282113645958,0.999986929681086
GLUCOSAMINYL (N-ACETYL) TRANSFERASE 1,0.0907850000000021,0.50081689827607,0.999986929681086
GLUCOSAMINYL (N-ACETYL) TRANSFERASE 2,0.100999999999999,0.341841776598469,0.999986929681086
GLUCOSAMINYL (N-ACETYL) TRANSFERASE 3,0.0838000000000001,0.39944742842943,0.999986929681086
GLUCOSAMINYL (N-ACETYL) TRANSFERASE 4,0.0411174999999999,0.756518668017914,0.999986929681086
GLUCOSAMINYL (N-ACETYL) TRANSFERASE FAMILY MEMBER 7,0.0986099999999999,0.609240741151509,0.999986929681086
GLUCOSE-6-PHOSPHATASE,0.0557149999999984,0.66611747228783,0.999986929681086
GLUCOSE-6-PHOSPHATE DEHYDROGENASE,0.0972000000000008,0.636376734927798,0.999986929681086
GLUCOSE-6-PHOSPHATE ISOMERASE,-0.039674999999999,0.816760812590023,0.999986929681086
GLUCOSE-FRUCTOSE OXIDOREDUCTASE DOMAIN CONTAINING 1,0.204334999999999,0.266807846379207,0.999986929681086
GLUCOSE-FRUCTOSE OXIDOREDUCTASE DOMAIN CONTAINING 2,-0.0654000000000003,0.552938880763042,0.999986929681086
GLUCOSE 6 PHOSPHATASE,-0.0873774999999988,0.487047305070146,0.999986929681086
GLUCOSIDASE,-0.257859999999997,0.0657810088364459,0.999986929681086
GLUCOSIDE XYLOSYLTRANSFERASE 1,-0.0774999999999979,0.684378776765653,0.999986929681086
GLUCOSIDE XYLOSYLTRANSFERASE 2,-0.3852675,0.0580138109361977,0.999986929681086
GLUCURONIC ACID EPIMERASE,0.0476475000000018,0.84244522216819,0.999986929681086
GLUCURONIDASE,-0.431442499999999,0.166302477221352,0.999986929681086
GLUTAMATE-AMMONIA LIGASE,-0.370685000000002,0.0303214132808401,0.999986929681086
GLUTAMATE-AMMONIA LIGASE (GLUTAMINE SYNTHETASE) PSEUDOGENE 4,0.00710500000000014,0.95808879473522,0.999986929681086
GLUTAMATE-CYSTEINE LIGASE,0.216849999999997,0.140613055255557,0.999986929681086
GLUTAMATE-RICH 1,-0.33641,0.0108828728225496,0.999986929681086
GLUTAMATE-RICH 3,0.1958775,0.168155038870441,0.999986929681086
GLUTAMATE-RICH 4,0.0339124999999987,0.75893899789312,0.999986929681086
GLUTAMATE-RICH 5,0.26265,0.158353398317597,0.999986929681086
GLUTAMATE-RICH 6,0.063927500000001,0.538148135977854,0.999986929681086
GLUTAMATE-RICH WD REPEAT CONTAINING 1,-0.0524100000000001,0.677181442430682,0.999986929681086
GLUTAMATE DECARBOXYLASE-LIKE 1,0.159642499999999,0.281098533757771,0.999986929681086
GLUTAMATE DECARBOXYLASE 1 (BRAIN,0.241075,0.643640637482037,0.999986929681086
GLUTAMATE DECARBOXYLASE 2 (PANCREATIC ISLETS AND BRAIN,0.106320000000001,0.359205268300785,0.999986929681086
GLUTAMATE DEHYDROGENASE 1,0.157224999999997,0.200136306776082,0.999986929681086
GLUTAMATE DEHYDROGENASE 2,-0.0613625000000004,0.497352203469554,0.999986929681086
GLUTAMATE RECEPTOR,-0.453022500000001,0.00381899664246327,0.999986929681086
GLUTAMATE RECEPTOR INTERACTING PROTEIN 1,-0.0485275000000009,0.809422721773396,0.999986929681086
GLUTAMATE RECEPTOR INTERACTING PROTEIN 2,0.116192499999997,0.379005259112091,0.999986929681086
GLUTAMIC-OXALOACETIC TRANSAMINASE 1,0.173422500000001,0.337135259257159,0.999986929681086
GLUTAMIC-OXALOACETIC TRANSAMINASE 1-LIKE 1,0.13961,0.391887608551131,0.999986929681086
GLUTAMIC-OXALOACETIC TRANSAMINASE 2,-0.0404249999999973,0.733689800567045,0.999986929681086
GLUTAMIC-OXALOACETIC TRANSAMINASE 2 PSEUDOGENE 1,0.0429425000000005,0.777734469133786,0.999986929681086
GLUTAMIC-PYRUVATE TRANSAMINASE (ALANINE AMINOTRANSFERASE),-0.0285275000000009,0.855863852972886,0.999986929681086
GLUTAMIC PYRUVATE TRANSAMINASE (ALANINE AMINOTRANSFERASE) 2,0.149680000000001,0.439813908156786,0.999986929681086
GLUTAMINASE,0.729075,0.00423041902667719,0.999986929681086
GLUTAMINASE 2 (LIVER,-0.111205000000001,0.556549476705695,0.999986929681086
GLUTAMINE--FRUCTOSE-6-PHOSPHATE TRANSAMINASE 1,0.3278575,0.0328187003368309,0.999986929681086
GLUTAMINE-FRUCTOSE-6-PHOSPHATE TRANSAMINASE 2,-0.513190000000002,0.0433504621718439,0.999986929681086
GLUTAMINE-RICH 1,-0.0748149999999992,0.446622637404838,0.999986929681086
GLUTAMINE AND SERINE RICH 1,0.1446475,0.204420625172255,0.999986929681086
GLUTAMINE RICH 2,-0.0527924999999989,0.649115054047815,0.999986929681086
GLUTAMINYL-PEPTIDE CYCLOTRANSFERASE,0.528499999999999,0.0943169961935018,0.999986929681086
GLUTAMINYL-PEPTIDE CYCLOTRANSFERASE-LIKE,0.0592174999999999,0.656863957734116,0.999986929681086
GLUTAMINYL-TRNA SYNTHASE (GLUTAMINE-HYDROLYZING)-LIKE 1,-0.617070000000002,0.107085149655633,0.999986929681086
GLUTAMYL-PROLYL-TRNA SYNTHETASE,0.3128825,0.195643389256855,0.999986929681086
GLUTAMYL-TRNA SYNTHETASE 2,-0.2636875,0.201235898146621,0.999986929681086
GLUTAMYL-TRNA(GLN) AMIDOTRANSFERASE,-0.253347500000002,0.0393590928335569,0.999986929681086
GLUTAMYL AMINOPEPTIDASE (AMINOPEPTIDASE A),0.135302499999999,0.240424652574815,0.999986929681086
GLUTAREDOXIN (THIOLTRANSFERASE),0.117374999999999,0.4634621329685,0.999986929681086
GLUTAREDOXIN 2,-0.0717499999999962,0.510313985468897,0.999986929681086
GLUTAREDOXIN 3,-0.129365000000002,0.161181256799615,0.999986929681086
GLUTAREDOXIN 5,-0.0596500000000013,0.575107281665255,0.999986929681086
GLUTARYL-COA DEHYDROGENASE,-0.0935249999999996,0.52281283174073,0.999986929681086
GLUTATHIONE PEROXIDASE 1,-0.165074999999998,0.191996763685866,0.999986929681086
GLUTATHIONE PEROXIDASE 2 (GASTROINTESTINAL),-0.013632499999999,0.934901286758835,0.999986929681086
GLUTATHIONE PEROXIDASE 3 (PLASMA),-0.79495,0.0163920396846789,0.999986929681086
GLUTATHIONE PEROXIDASE 4,-0.168499999999998,0.14758708884198,0.999986929681086
GLUTATHIONE PEROXIDASE 5 (EPIDIDYMAL ANDROGEN-RELATED PROTEIN),0.0643225000000003,0.518910506555878,0.999986929681086
GLUTATHIONE PEROXIDASE 7,1.0827175,0.0327508792073252,0.999986929681086
GLUTATHIONE PEROXIDASE 8 (PUTATIVE),0.249200000000002,0.148177487793501,0.999986929681086
GLUTATHIONE REDUCTASE,-0.0221499999999999,0.874398111805149,0.999986929681086
GLUTATHIONE S-TRANSFERASE,0.134429999999998,0.371129908646007,0.999986929681086
GLUTATHIONE S-TRANSFERASE ALPHA 1,0.15356,0.234903680696237,0.999986929681086
GLUTATHIONE S-TRANSFERASE ALPHA 3,0.0665250000000004,0.528365572494137,0.999986929681086
GLUTATHIONE S-TRANSFERASE ALPHA 4,-0.325492500000003,0.0956837822560497,0.999986929681086
GLUTATHIONE S-TRANSFERASE KAPPA 1,-0.0874500000000005,0.49373198203589,0.999986929681086
GLUTATHIONE S-TRANSFERASE MU 1,-0.0358774999999998,0.898262456932038,0.999986929681086
GLUTATHIONE S-TRANSFERASE MU 2 (MUSCLE),0.0366175000000002,0.89250421584413,0.999986929681086
GLUTATHIONE S-TRANSFERASE MU 3 (BRAIN),0.4902975,0.36101151256298,0.999986929681086
GLUTATHIONE S-TRANSFERASE MU 4,-0.219147499999999,0.630237708987426,0.999986929681086
GLUTATHIONE S-TRANSFERASE MU 5,0.0634899999999998,0.714035078123999,0.999986929681086
GLUTATHIONE S-TRANSFERASE OMEGA 1,-0.0822000000000038,0.560620529427228,0.999986929681086
GLUTATHIONE S-TRANSFERASE OMEGA 2,0.1155775,0.327831567145458,0.999986929681086
GLUTATHIONE S-TRANSFERASE PI 1,0.148175000000002,0.420913370090071,0.999986929681086
GLUTATHIONE S-TRANSFERASE THETA 1,0.5340525,0.0834777642684834,0.999986929681086
GLUTATHIONE S-TRANSFERASE THETA 2,-0.0704299999999991,0.873439156123425,0.999986929681086
GLUTATHIONE S-TRANSFERASE THETA PSEUDOGENE 1,0.140264999999999,0.270084393558032,0.999986929681086
GLUTATHIONE S-TRANSFERASE ZETA 1,-0.152589999999998,0.16174565449305,0.999986929681086
GLUTATHIONE SYNTHETASE,-0.05626,0.695282293810056,0.999986929681086
GLYCERALDEHYDE-3-PHOSPHATE DEHYDROGENASE,-0.0626250000000006,0.504807703392613,0.999986929681086
GLYCERALDEHYDE-3-PHOSPHATE DEHYDROGENASE PSEUDOGENE 73,0.00906250000000242,0.969908051325848,0.999986929681086
GLYCERATE KINASE,-0.0936550000000018,0.4106080550714,0.999986929681086
GLYCEROL-3-PHOSPHATE ACYLTRANSFERASE,-0.389265,0.301181567597222,0.999986929681086
GLYCEROL-3-PHOSPHATE ACYLTRANSFERASE 2,-0.116749999999997,0.682181314767836,0.999986929681086
GLYCEROL-3-PHOSPHATE DEHYDROGENASE 1-LIKE,-0.45392,0.0703076892605538,0.999986929681086
GLYCEROL-3-PHOSPHATE DEHYDROGENASE 1 (SOLUBLE),0.0852199999999996,0.388607205407756,0.999986929681086
GLYCEROL-3-PHOSPHATE DEHYDROGENASE 2 (MITOCHONDRIAL),0.212104999999998,0.0976456842145425,0.999986929681086
GLYCEROL KINASE,0.28783,0.504276686796743,0.999986929681086
GLYCEROL KINASE 2,0.0197474999999994,0.822126780965489,0.999986929681086
GLYCEROL KINASE 3 PSEUDOGENE,0.00663500000000017,0.974247471843959,0.999986929681086
GLYCEROL KINASE 5 (PUTATIVE),-0.0856924999999977,0.583291294071366,0.999986929681086
GLYCERONEPHOSPHATE O-ACYLTRANSFERASE,0.0297425000000011,0.823153610075982,0.999986929681086
GLYCEROPHOSPHOCHOLINE PHOSPHODIESTERASE GDE1 HOMOLOG (S. CEREVISIAE),-0.117125000000001,0.566302366064575,0.999986929681086
GLYCEROPHOSPHODIESTER PHOSPHODIESTERASE 1,0.139234999999999,0.154919255562751,0.999986929681086
GLYCEROPHOSPHODIESTER PHOSPHODIESTERASE DOMAIN CONTAINING 1,0.37885,0.163764043960412,0.999986929681086
GLYCEROPHOSPHODIESTER PHOSPHODIESTERASE DOMAIN CONTAINING 2,0.0979199999999976,0.508743843837478,0.999986929681086
GLYCEROPHOSPHODIESTER PHOSPHODIESTERASE DOMAIN CONTAINING 3,-0.0778550000000022,0.704225665355612,0.999986929681086
GLYCEROPHOSPHODIESTER PHOSPHODIESTERASE DOMAIN CONTAINING 5,0.0949849999999994,0.624996440877434,0.999986929681086
GLYCINE-N-ACYLTRANSFERASE,0.147002499999998,0.327990661526185,0.999986929681086
GLYCINE-N-ACYLTRANSFERASE-LIKE 1,0.113452499999999,0.273499921649174,0.999986929681086
GLYCINE-N-ACYLTRANSFERASE-LIKE 2,0.124697499999999,0.276124871674964,0.999986929681086
GLYCINE AMIDINOTRANSFERASE (L-ARGININE:GLYCINE AMIDINOTRANSFERASE),-0.21517,0.114436584879225,0.999986929681086
GLYCINE C-ACETYLTRANSFERASE,0.183570000000003,0.213965014439754,0.999986929681086
GLYCINE CLEAVAGE SYSTEM PROTEIN H (AMINOMETHYL CARRIER),-0.354299999999995,0.027843913524871,0.999986929681086
GLYCINE DEHYDROGENASE (DECARBOXYLATING),0.0487249999999992,0.843429121583146,0.999986929681086
GLYCINE N-METHYLTRANSFERASE,-0.222305,0.117533932114782,0.999986929681086
GLYCINE RECEPTOR,0.234837500000001,0.04787583894732,0.999986929681086
GLYCOGEN SYNTHASE 1 (MUSCLE),0.0803874999999969,0.753215472855878,0.999986929681086
GLYCOGEN SYNTHASE 2 (LIVER),-0.00496249999999954,0.963828654898328,0.999986929681086
GLYCOGEN SYNTHASE KINASE 3 ALPHA,0.1506175,0.208664624357864,0.999986929681086
GLYCOGEN SYNTHASE KINASE 3 BETA,-0.0753649999999979,0.769462418466527,0.999986929681086
GLYCOGENIN 1,0.052775000000004,0.83962440347954,0.999986929681086
GLYCOGENIN 2,-0.109490000000001,0.473194196542174,0.999986929681086
GLYCOLIPID TRANSFER PROTEIN,0.0670750000000009,0.754921649471843,0.999986929681086
GLYCOLIPID TRANSFER PROTEIN DOMAIN CONTAINING 2,-0.2044825,0.170716559594478,0.999986929681086
GLYCOPHORIN A (MNS BLOOD GROUP),0.101822499999999,0.314744063433717,0.999986929681086
GLYCOPHORIN B (MNS BLOOD GROUP),-0.1616575,0.121330365839068,0.999986929681086
GLYCOPHORIN C (GERBICH BLOOD GROUP),-0.276279999999998,0.156816876023649,0.999986929681086
GLYCOPHORIN E (MNS BLOOD GROUP),0.0817875000000003,0.500422543565354,0.999986929681086
GLYCOPROTEIN,-0.0508750000000004,0.668574652757579,0.999986929681086
GLYCOPROTEIN (TRANSMEMBRANE) NMB,-0.608274999999999,0.0673033127497968,0.999986929681086
GLYCOPROTEIN 2 (ZYMOGEN GRANULE MEMBRANE),0.0990075000000008,0.379676486762545,0.999986929681086
GLYCOPROTEIN A33 (TRANSMEMBRANE),0.011000000000001,0.930316866282736,0.999986929681086
GLYCOPROTEIN HORMONE ALPHA 2,0.0503599999999995,0.709173304937795,0.999986929681086
GLYCOPROTEIN HORMONE BETA 5,0.00900500000000015,0.955293970622363,0.999986929681086
GLYCOPROTEIN HORMONES,0.0436999999999994,0.778706152221633,0.999986929681086
GLYCOPROTEIN IB (PLATELET),0.23227,0.0298847130063159,0.999986929681086
GLYCOPROTEIN INTEGRAL MEMBRANE 1,0.0664499999999979,0.725605900144817,0.999986929681086
GLYCOPROTEIN IX (PLATELET),-0.0760174999999963,0.407000854097655,0.999986929681086
GLYCOPROTEIN M6A,0.0678824999999996,0.546567797810288,0.999986929681086
GLYCOPROTEIN M6B,-0.0624775,0.615959981030156,0.999986929681086
GLYCOPROTEIN V (PLATELET),0.283024999999999,0.0761611017547059,0.999986929681086
GLYCOPROTEIN VI (PLATELET),-0.0201824999999989,0.847171983273859,0.999986929681086
GLYCOSYLPHOSPHATIDYLINOSITOL ANCHOR ATTACHMENT 1,-0.050889999999999,0.723784367594949,0.999986929681086
GLYCOSYLPHOSPHATIDYLINOSITOL ANCHOR ATTACHMENT PROTEIN 1 HOMOLOG (YEAST) PSEUDOGENE,0.0518474999999983,0.750224426227081,0.999986929681086
GLYCOSYLPHOSPHATIDYLINOSITOL ANCHORED HIGH DENSITY LIPOPROTEIN BINDING PROTEIN 1,-0.0198499999999999,0.836268041480052,0.999986929681086
GLYCOSYLPHOSPHATIDYLINOSITOL ANCHORED MOLECULE LIKE,0.0730424999999997,0.60389429523447,0.999986929681086
GLYCOSYLPHOSPHATIDYLINOSITOL SPECIFIC PHOSPHOLIPASE D1,0.1192625,0.371482837074733,0.999986929681086
GLYCOSYLTRANSFERASE-LIKE 1B,-0.0454575000000013,0.823716811831446,0.999986929681086
GLYCOSYLTRANSFERASE-LIKE DOMAIN CONTAINING 1,0.171105,0.103570738717864,0.999986929681086
GLYCOSYLTRANSFERASE 1 DOMAIN CONTAINING 1,-0.0495999999999999,0.607586480801773,0.999986929681086
GLYCOSYLTRANSFERASE 54 DOMAIN-CONTAINING PROTEIN,0.00211749999999888,0.981225276650639,0.999986929681086
GLYCOSYLTRANSFERASE 8 DOMAIN CONTAINING 1,-0.070299999999996,0.786724452417069,0.999986929681086
GLYCOSYLTRANSFERASE 8 DOMAIN CONTAINING 2,0.0466225000000016,0.857554277322312,0.999986929681086
GLYCTK ANTISENSE RNA 1,0.0150649999999999,0.881341551802121,0.999986929681086
GLYCYL-TRNA SYNTHETASE,0.0454750000000033,0.790596997840579,0.999986929681086
GLYOXALASE DOMAIN CONTAINING 4,-0.193240000000001,0.200793456448283,0.999986929681086
GLYOXALASE DOMAIN CONTAINING 5,0.134275000000001,0.442142006036294,0.999986929681086
