Gene_ID,baseMean,log2FoldChange,lfcSE,pvalue,padj,Is_Significant,Gene_Class
TMEM234,340.4672430538646,-1.7445744726006935e-6,0.0014426030400225478,0.8300674759910914,0.9870772475053758,FALSE,Not Significant
TMEM235,0.048636109492771674,1.102428011602684e-7,0.0014426950118079389,0.9726959286333587,NA,FALSE,Not Significant
TMEM236,3.4038018825417713,-2.99225371207114e-7,0.0014426909149234618,0.8601848904698297,NA,FALSE,Not Significant
TMEM237,723.0409848375247,1.299133070370943e-5,0.0014426063003276255,0.1574762360916918,0.9070001564911886,FALSE,Not Significant
TMEM238,19.30553996609675,-1.7174394300552298,0.46557469121341416,0.8974585824260104,0.990769112608154,FALSE,Not Significant
TMEM238L,0.022740889163335005,-1.3887469897640815e-07,0.0014426950043419258,0.9209815043799517,NA,FALSE,Not Significant
TMEM239,0.4149989943987015,1.8847997784866293e-7,0.0014426949229213197,0.7267365359938067,NA,FALSE,Not Significant
TMEM240,84.0004243121962,1.6376735161559272e-8,0.001442657368014949,0.9987532993295444,0.9995901614820005,FALSE,Not Significant
TMEM241,236.35698546110066,-3.155994612108765e-7,0.001442649284258712,0.9547852055695667,0.9976222221319306,FALSE,Not Significant
TMEM242,556.1021734364683,4.157949415293188e-6,0.0014425181191382622,0.7158181423125249,0.9802205185694565,FALSE,Not Significant
TMEM243,267.13018906441545,-2.5544651211121982e-5,0.0014427188961076054,0.8932249243985728,0.9905620737243964,FALSE,Not Significant
TMEM245,3446.5369594292565,1.0114420001140022e-5,0.001442645621050136,0.14118550030539287,0.9031839728086352,FALSE,Not Significant
TMEM248,4145.462360832561,-1.8559822405516263e-5,0.001442165909379055,0.3671536176445508,0.9583230630832541,FALSE,Not Significant
TMEM249,14.7173500995041,7.509868267936502e-7,0.0014426879887906115,0.7422328513715769,0.9811502535907305,FALSE,Not Significant
TMEM25,276.09131453318105,-1.7346532526518924e-5,0.0014426823421186928,0.011417834970136735,0.5085674342542559,FALSE,Not Significant
TMEM250,2550.3561465556195,-9.523084906532751e-7,0.0014425621155617328,0.9215203715544525,0.9942599555013674,FALSE,Not Significant
TMEM251,451.21802920624964,2.229503535361538e-6,0.0014425657798800195,0.8186206097173252,0.9865050286264812,FALSE,Not Significant
TMEM252,0.2924960530808056,5.475610123115248e-9,0.001442694966363146,0.6326272816016453,NA,FALSE,Not Significant
TMEM252-DT,0.02338758933638533,9.991151772522423e-8,0.00144269500607339,0.9997094091673925,NA,FALSE,Not Significant
TMEM253,11.859195321429912,1.1130951824901937e-6,0.001442685750093863,0.6716506956804684,0.9802205185694565,FALSE,Not Significant
TMEM254,589.7414252045478,-6.500844313096673e-6,0.0014426219301784265,0.391481921965113,0.9632027564241908,FALSE,Not Significant
TMEM254-AS1,43.96797300193372,-3.018976975609948e-6,0.0014426829559203767,0.33231817863731655,0.9516384206432247,FALSE,Not Significant
TMEM255A,11.258863599135138,-2.00222350305673e-8,0.0014426887819174038,0.9912910833820511,0.9989450713858717,FALSE,Not Significant
TMEM255B,11.83130691341744,-4.031705713970279e-6,0.0014426894525012713,0.10047703203567074,0.8802251695344706,FALSE,Not Significant
TMEM256,1076.5665260480325,-3.463514445185367e-6,0.0014426522406051662,0.5410494722911279,0.9749914721482018,FALSE,Not Significant
TMEM256-PLSCR3,0.7585885092505189,-1.279812339759207e-6,0.0014426945278030545,0.1296177043331062,NA,FALSE,Not Significant
TMEM258,2522.15161858885,1.1440984668818643e-6,0.0014426076009279047,0.8870727014545197,0.9890320300413524,FALSE,Not Significant
TMEM259,8477.978670090548,-2.0361453424815832e-5,0.0014425788484298786,0.08058782746085287,0.8524869061623802,FALSE,Not Significant
TMEM26,9.431061314013249,-5.584554234937965e-7,0.001442691006551865,0.72921941363904,0.9804590957474899,FALSE,Not Significant
TMEM26-AS1,1.101059892277851,3.209437828688455e-7,0.0014426946005690162,0.6102983535951578,NA,FALSE,Not Significant
TMEM260,570.5997233184521,1.0169862589211294e-5,0.0014426348984307152,0.17556077641675816,0.915123243344228,FALSE,Not Significant
TMEM262,0.20708316875395597,-2.308423128275225e-7,0.001442694945540849,0.7096095597432241,NA,FALSE,Not Significant
TMEM263,3564.9708091710695,6.51249455727711e-6,0.0014425189028170412,0.5725060987545953,0.9750268195238267,FALSE,Not Significant
TMEM265,284.71185446570183,-5.640822725351417e-6,0.0014426699553128505,0.22954562834888786,0.9368690957491975,FALSE,Not Significant
TMEM266,1.4591173945472973,-2.457140808865639e-7,0.00144269414088504,0.7316573638140831,NA,FALSE,Not Significant
TMEM267,251.22015505040025,1.0445685357974807e-5,0.001442661818092041,0.5908621027459835,0.9758631407919628,FALSE,Not Significant
TMEM268,319.97258430204283,-7.837620157850311e-6,0.0014426487931049107,0.22112330666230856,0.9368690957491975,FALSE,Not Significant
TMEM269,9.061452882456287,1.916420932495189e-6,0.0014426903565223665,0.329805627521476,0.9501530908064377,FALSE,Not Significant
TMEM269-DT,0,1.459338103598751e-9,0.0014426950274614677,1,NA,FALSE,Not Significant
TMEM270,3.734843112613805,2.411837788920342e-8,0.0014426927378020044,0.9865835555563225,NA,FALSE,Not Significant
TMEM271,0.27314355558145986,1.552770029706743e-7,0.0014426950014442246,0.7606219239918091,NA,FALSE,Not Significant
TMEM272,2.2073272513513844,2.0004831377750193e-6,0.0014426942037475447,0.06754747180712219,NA,FALSE,Not Significant
TMEM273,5.599719307932271,-2.2051941665856575e-6,0.001442695459435715,0.2548918575444991,0.9384654755047467,FALSE,Not Significant
TMEM30A,5358.675685391172,1.1163175867102512e-5,0.001442597495255422,0.22704630791311914,0.9368690957491975,FALSE,Not Significant
TMEM30A-DT,7.715611484989697,1.97778233414708e-6,0.0014426866341114683,0.4393754708482796,0.969632718548309,FALSE,Not Significant
TMEM30B,7.577532635799827,-2.716362509423945,0.6965663651304969,0.5389911651734536,0.9749914721482018,FALSE,Not Significant
TMEM31,22.08911294861529,-2.6946937185847607e-6,0.0014426787660780699,0.44808536730119497,0.969632718548309,FALSE,Not Significant
TMEM33,1728.8594133468432,9.413642631014071e-6,0.0014424967907181732,0.4464321551369767,0.969632718548309,FALSE,Not Significant
TMEM35A,33.15486911288567,8.720892855762767e-7,0.0014426885914621908,0.6853393061898,0.9802205185694565,FALSE,Not Significant
TMEM35B,294.0880003495807,-5.572485083249366e-7,0.0014426115252675461,0.9412778369741442,0.9970533522676487,FALSE,Not Significant
TMEM37,4121.795314807492,-3.5752343726131407e-6,0.0014426813125006932,0.8304336166050532,0.9870772475053758,FALSE,Not Significant
TMEM38A,163.33571556251087,-4.842889929629271e-6,0.001442604124408725,0.5582347808370866,0.9749914721482018,FALSE,Not Significant
TMEM38B,434.9109578374755,-2.2961418877861947e-6,0.0014426382268923961,0.7185414701513453,0.9802205185694565,FALSE,Not Significant
TMEM39A,769.877122834208,9.2258294688417e-6,0.0014426109477072757,0.2744140480599549,0.9425830200847998,FALSE,Not Significant
TMEM39B,372.4942379835785,-6.043880600393531e-6,0.0014426113778439236,0.4522084676741282,0.969632718548309,FALSE,Not Significant
TMEM40,1.5157664799665789,-9.51117158217003e-7,0.0014426950523663416,0.05278460415714507,NA,FALSE,Not Significant
TMEM41A,1373.467775449774,-2.2251432304595823e-6,0.0014425432307009177,0.8312371623172106,0.9870772475053758,FALSE,Not Significant
TMEM41B,1683.1733667724736,2.694670806997594e-6,0.001442615983261986,0.7228623613159406,0.9802205185694565,FALSE,Not Significant
TMEM42,485.36310686212136,-3.5511709377779315e-6,0.0014426385923447492,0.5842901066881638,0.9750268195238267,FALSE,Not Significant
TMEM43,3992.9636991523716,6.357036448270795e-6,0.0014426106016250469,0.4335425130973658,0.969570611484839,FALSE,Not Significant
TMEM44,80.6815582743636,7.0431906986817985e-6,0.0014426832078091726,0.06737637661302487,0.8295028333933386,FALSE,Not Significant
TMEM44-AS1,64.14907508294202,-2.2365615271149294e-6,0.0014426716330735903,0.5916445962832093,0.9758631407919628,FALSE,Not Significant
TMEM45A,1923.1196237355518,-1.417195194206001e-6,0.001442662799863583,0.7656211306728999,0.9820510132960961,FALSE,Not Significant
TMEM45B,0.3073207896450788,-6.493033640998652e-7,0.001442694818935357,0.833746929956375,NA,FALSE,Not Significant
TMEM47,270.3019439884122,-4.032837282807118e-6,0.0014426814378472,0.24115285524456706,0.9369526205721378,FALSE,Not Significant
TMEM50A,4332.568596710661,-2.419012703434271e-6,0.001442432123567017,0.8607634773500892,0.9873407478340492,FALSE,Not Significant
TMEM50B,1236.3472688098798,-3.7643469874993886e-6,0.001442566486793213,0.6972068228166406,0.9802205185694565,FALSE,Not Significant
TMEM51,121.42563298213706,-5.745098258426441e-6,0.0014426715760369599,0.20895704299815804,0.9362800222814904,FALSE,Not Significant
TMEM51-AS1,4.5768407809641065,4.45535692318368e-7,0.0014426881141528598,0.8399027797047779,0.9873407478340492,FALSE,Not Significant
TMEM52,245.57943283491355,-3.8457168862685736e-7,0.0014426687472485075,0.9279384264659758,0.9956536118553879,FALSE,Not Significant
TMEM52B,7.059133211076942,-8.605517420901574e-7,0.0014426931091543168,0.4452054436126015,0.969632718548309,FALSE,Not Significant
TMEM53,357.77570185724085,-3.5511122649842364e-6,0.0014425986391231463,0.6730337072947852,0.9802205185694565,FALSE,Not Significant
TMEM54,221.46100515676096,-6.412998127762448e-6,0.0014426733304085805,0.15972404983280744,0.9070001564911886,FALSE,Not Significant
TMEM59,11578.578540773497,3.5636860563380654e-6,0.0014425090306056268,0.7611317457159723,0.9820510132960961,FALSE,Not Significant
TMEM59L,118.33785648689518,-5.976435825129434e-7,0.0014426780401970583,0.862927312558823,0.9873407478340492,FALSE,Not Significant
TMEM60,592.7536824121634,1.6653671899779038e-5,0.0014426223039695782,0.8744417149401835,0.9873407478340492,FALSE,Not Significant
TMEM61,21.9835951054494,-5.9039708427123204e-6,0.0014426938506887908,0.008395386749114856,0.45456060970983864,FALSE,Not Significant
TMEM62,650.4755116998465,-2.2160455925800052e-6,0.0014425309951764827,0.8379922986042732,0.9873407478340492,FALSE,Not Significant
TMEM63A,686.1469420932485,-6.4224658290804355e-6,0.0014426584945730814,0.2525419926869681,0.937048026889252,FALSE,Not Significant
TMEM63B,1356.53576440724,4.867991443999622e-6,0.0014425987607803573,0.5680150074076782,0.9750268195238267,FALSE,Not Significant
TMEM63C,11.003423164198978,1.0026007403694265e-6,0.0014426917724219424,0.5174792243175994,0.9746201639455591,FALSE,Not Significant
TMEM64,710.0828092609576,6.141689055040038e-6,0.0014426288919841283,0.395927428093852,0.9632027564241908,FALSE,Not Significant
TMEM65,1567.7468013730406,3.4220136381830825e-6,0.0014426355978963033,0.6092297069231507,0.9795409913114117,FALSE,Not Significant
TMEM67,199.47432072029392,-8.47889518055829e-7,0.0014426492090664467,0.8801097204456072,0.9873407478340492,FALSE,Not Significant
TMEM68,344.5354744430169,5.768309100893429e-6,0.0014425596663661898,0.5666116793488749,0.9750268195238267,FALSE,Not Significant
TMEM69,650.0201611176425,1.2472031074582065e-6,0.0014424408498551558,0.927236494686324,0.9956536118553879,FALSE,Not Significant
TMEM70,519.3765393552673,7.472510482724169e-6,0.001442534128617963,0.969276467148308,0.9979330025686255,FALSE,Not Significant
TMEM71,2.8784595632373327,-3.266367109203135e-6,0.0014426950913891737,0.27366607330910075,NA,FALSE,Not Significant
TMEM72,0.020813308260667674,-1.2032430300718459e-7,0.0014426950030860756,0.9209815043799517,NA,FALSE,Not Significant
TMEM72-AS1,1.7280208370406906,-1.8308735259077479e-7,0.0014426929545705964,0.8778970554002945,NA,FALSE,Not Significant
TMEM74,10.152508895032058,-4.751350563309387e-6,0.0014426876154614698,0.09663750090508824,0.8769255686301277,FALSE,Not Significant
TMEM74B,14.398014850331052,-2.7141342464826965e-6,0.0014426903108119035,0.19710935496866805,0.9312943246797288,FALSE,Not Significant
TMEM79,102.87540861772712,-5.440464915240449e-7,0.0014426358942978175,0.9325679847124098,0.9964406543821556,FALSE,Not Significant
TMEM80,279.1386346888837,1.4074400897346346e-8,0.0014426191138579383,0.9996715078692542,0.9997890609628418,FALSE,Not Significant
TMEM81,138.65883841670905,-2.402336166959693e-6,0.0014426539810051895,0.6609198551639661,0.9802205185694565,FALSE,Not Significant
TMEM86A,233.0272554215064,2.8810949399741127e-6,0.0014426085732073717,0.7188818443143392,0.9802205185694565,FALSE,Not Significant
TMEM86B,189.29581483620169,-5.8266551480202026e-6,0.0014426766436146069,0.16439667350787285,0.9101945839733896,FALSE,Not Significant
TMEM87A,3348.330097763202,-6.973805917227281e-6,0.0014426647919762875,0.5494188716903634,0.9749914721482018,FALSE,Not Significant
TMEM87B,1000.4123915819924,3.5110770463054923e-6,0.001442615256473179,0.6474591413250773,0.9802205185694565,FALSE,Not Significant
TMEM88,133.43155757030908,-1.2844520386746145e-6,0.0014426807539982458,0.6816645400412618,0.9802205185694565,FALSE,Not Significant
TMEM88B,1.4972145449899148,-8.160417810372935e-7,0.0014426936801440427,0.41879840104604804,NA,FALSE,Not Significant
TMEM89,2.317317714065858,-1.3714538044665566e-6,0.0014426937170876997,0.1737894399741033,NA,FALSE,Not Significant
TMEM8B,655.2926857731053,-4.620197972918881e-6,0.001442576459661212,0.6219936008651636,0.9795409913114117,FALSE,Not Significant
TMEM9,2498.5644701544607,-9.088736942709322e-6,0.0014426461408999479,0.17845355356831857,0.915123243344228,FALSE,Not Significant
TMEM91,1730.6640448313972,-3.8603684329041325e-6,0.0014426744004187974,0.34285522756101916,0.9535313811168485,FALSE,Not Significant
TMEM92,2.805221635142064,-3.7805499116895297e-6,0.0014426952169235166,0.404431994603106,NA,FALSE,Not Significant
TMEM92-AS1,0.8165562815973166,-8.682993559655999e-7,0.001442694744401054,0.1850443543172724,NA,FALSE,Not Significant
TMEM94,4795.976594300797,1.4682000092235656e-6,0.0014425607800495942,0.8827074230130486,0.9877655869765428,FALSE,Not Significant
TMEM97,4978.34776963447,-7.991823050881554e-7,0.0014426662529555022,0.8581343087398212,0.9873407478340492,FALSE,Not Significant
TMEM98,2082.0643665687826,-1.4431763312480293e-6,0.001442610074545635,0.8526562219369564,0.9873407478340492,FALSE,Not Significant
TMEM9B,1568.6053759857691,4.337726699188489e-6,0.0014424243324409687,0.6871064124856707,0.9802205185694565,FALSE,Not Significant
TMEM9B-AS1,29.057559294781242,4.296627709013478e-6,0.00144268060965312,0.2178978429865391,0.9368690957491975,FALSE,Not Significant
TMF1,1094.1597912434952,4.6067781517535936e-7,0.0014426332826184966,0.9453631774806722,0.9970533522676487,FALSE,Not Significant
TMIE,1.8810200855078059,-1.082483000728986e-7,0.0014426938191248267,0.9131910359412051,NA,FALSE,Not Significant
TMIGD2,1.0189006599716932,2.414111523737759e-8,0.0014426940704129845,0.8470533505964288,NA,FALSE,Not Significant
TMIGD3,5.401025010309858,-3.10920026571716e-6,0.0014426947131529943,0.06427962131983603,0.8248592185262611,FALSE,Not Significant
TMLHE,175.22142136611077,-5.211476014049197e-6,0.0014426418038147172,0.41794243891848437,0.9688813272657867,FALSE,Not Significant
TMLHE-AS1,0.3293062733194011,2.0076104236121842e-7,0.0014426949370401406,0.7072668556696664,NA,FALSE,Not Significant
TMOD1,411.05415549561604,3.223454529520309e-6,0.001442686934428576,0.23203453853526967,0.9369526205721378,FALSE,Not Significant
TMOD2,32.433758878328455,1.7558766570610117e-6,0.0014426842059698847,0.5398437076177762,0.9749914721482018,FALSE,Not Significant
TMOD3,2361.9576266754048,8.484464696447924e-6,0.0014426060381737779,0.3202768535255981,0.9501507506135884,FALSE,Not Significant
TMOD4,8.678486350016845,1.228788891209249e-6,0.0014426896249888541,0.5272131136691078,0.9746201639455591,FALSE,Not Significant
TMPO,1048.2754082630083,6.786055217188848e-6,0.0014426679550746276,0.17445643593980892,0.915123243344228,FALSE,Not Significant
TMPO-AS1,14.760928894244302,8.109741809708927e-7,0.001442686581926413,0.7366073442432308,0.9807844353640401,FALSE,Not Significant
TMPPE,40.470758738727795,3.14087296770046e-6,0.0014426687599264133,0.48347622155798864,0.9701961976589009,FALSE,Not Significant
TMPRSS11A,0.06822266749000502,-1.7687864927108228e-7,0.0014426950182872828,0.8352964469035599,NA,FALSE,Not Significant
TMPRSS11D,0.02121665195124272,-5.2914852571198256e-8,0.001442695030154456,0.9957663980212714,NA,FALSE,Not Significant
TMPRSS11E,2.2524061427053086,-5.158168527547572e-7,0.0014426929264766712,0.6290027413242631,NA,FALSE,Not Significant
TMPRSS11F,1.6993950350207367,1.1995970352225597e-6,0.0014426942133757292,0.18387776240747106,NA,FALSE,Not Significant
TMPRSS13,15.737985430138552,-1.0645003823795248e-5,0.0014427052642681547,0.3347374208696626,0.9529770118727341,FALSE,Not Significant
TMPRSS15,8.262290040492145,-1.1750900378635244e-6,0.0014426909397956664,0.4887565721406532,0.9713975820030561,FALSE,Not Significant
TMPRSS2,4.066902971245912,-3.572931434580736e-6,0.001442695711867659,0.4541151845074276,NA,FALSE,Not Significant
TMPRSS3,1.451204055842392,-1.5710700492141293e-6,0.0014426947122631113,0.2552392772653617,NA,FALSE,Not Significant
TMPRSS4,0.023991475702267912,2.8430570116062186e-7,0.0014426950205548824,0.9997094091673926,NA,FALSE,Not Significant
TMPRSS5,9.708968728987406,-1.2866339124879302e-6,0.0014426887320649845,0.5456393417482022,0.9749914721482018,FALSE,Not Significant
TMPRSS6,3.3897322072196667,-2.553911807326641e-6,0.0014426924352730112,0.08541335599926307,NA,FALSE,Not Significant
TMPRSS7,0.9181350398852773,-2.9492570233437905e-7,0.0014426947519360048,0.36198943050488547,NA,FALSE,Not Significant
TMPRSS9,58.06266858472892,-1.7223107920022544e-6,0.0014426785230835233,0.6207931824917209,0.9795409913114117,FALSE,Not Significant
TMSB10,327280.8890766147,-6.312985841628088e-6,0.001442642302450623,0.33362985462102673,0.9522345292344975,FALSE,Not Significant
TMSB15A,44.2952000679202,2.002344512718772e-6,0.0014426904454094762,0.3058092885233137,0.944411038086704,FALSE,Not Significant
TMSB15B,3.520583220181961,9.99066334425808e-7,0.0014426939158736541,0.30885478200712546,NA,FALSE,Not Significant
TMSB15B-AS1,1.9338177342645764,-1.610669426110515e-6,0.0014426935138493473,0.17873852787805347,NA,FALSE,Not Significant
TMSB4X,28215.150408562906,-1.0038339708208113e-5,0.0014426508183401712,0.13218114437085118,0.8944673188199271,FALSE,Not Significant
TMTC1,818.6390167698271,8.27464296815139e-6,0.001442654338616177,0.17924164686317767,0.915123243344228,FALSE,Not Significant
TMTC2,29.51528140962854,-7.468191137562242e-6,0.001442696748481025,0.0023950972776760533,0.2908594828808274,FALSE,Not Significant
TMTC3,670.624735704506,1.0151127513709008e-5,0.0014426418232823509,0.15479942964892288,0.9070001564911886,FALSE,Not Significant
TMTC4,368.0175574647158,8.759321217516208e-6,0.0014426666687423655,0.10852624035974764,0.8809590353374829,FALSE,Not Significant
TMUB1,2377.139702531373,-1.3826025595558187e-5,0.0014426597963094567,0.049228764446490964,0.7944047408390991,FALSE,Not Significant
TMUB2,1250.6136716430235,4.202120194670133e-6,0.0014425364579190626,0.6979333373204697,0.9802205185694565,FALSE,Not Significant
TMX1,1509.8995349311008,7.822932900663565e-6,0.0014425467049926637,0.46300452934905795,0.969632718548309,FALSE,Not Significant
TMX2,2187.811077139877,-1.2944858763782423e-5,0.0014426118750997725,0.15027980707365404,0.9070001564911886,FALSE,Not Significant
TMX2-CTNND1,1.196237355006801,-2.078056632264324e-8,0.0014426938367777535,0.9752686699629645,NA,FALSE,Not Significant
TMX3,2297.5559844529166,8.063030636144757e-6,0.0014426549393218308,0.18273365551605816,0.915821885777298,FALSE,Not Significant
TMX4,12474.366426305793,6.299655836781817e-6,0.001442627316651258,0.39243900962987804,0.9632027564241908,FALSE,Not Significant
TMX4-AS1,73.06017542257285,-2.64422753659224e-6,0.0014426809093041886,0.42542872970909074,0.9688813272657867,FALSE,Not Significant
TNC,14028.052176969253,2.4577477514492962e-6,0.0014426908396572642,0.20873131208806125,0.9362800222814904,FALSE,Not Significant
TNF,2.7395467461674703,-2.6550355608138642e-6,0.0014426955310747403,0.155386310992914,NA,FALSE,Not Significant
TNFAIP1,2328.5895122542775,7.187362530133933e-6,0.0014424295537322177,0.6103799359165984,0.9795409913114117,FALSE,Not Significant
TNFAIP2,338.0177155832069,-3.2291131778178044,0.4722439686277819,0.005860762759168852,0.3877904909441049,FALSE,Not Significant
TNFAIP3,3007.510288352991,-2.7383875245737176e-5,0.0014428106075221898,0.6533352636727419,0.9802205185694565,FALSE,Not Significant
TNFAIP6,120.25895717319106,-3.603836058237002e-6,0.0014426908293862482,0.38424102522936643,0.961578319633542,FALSE,Not Significant
TNFAIP8,89.31057100952981,-1.0174417906849365,0.39650919228661036,2.452453610863737e-4,0.12641283612361262,FALSE,Not Significant
TNFAIP8L1,267.1384782113393,-9.76673083262967e-6,0.0014426812637700344,0.03753750935845437,0.7525549328999028,FALSE,Not Significant
TNFAIP8L2,2.9889018082061454,-2.419698860957846e-6,0.0014426951627465618,0.2722570465381636,NA,FALSE,Not Significant
TNFAIP8L3,749.43261606276,1.6332587469315246e-6,0.001442661542864221,0.7434405311563839,0.9812131885476383,FALSE,Not Significant
TNFRSF10A,117.38422116302009,-3.6869357948935794e-6,0.0014426753446970789,0.23310966486840176,0.9369526205721378,FALSE,Not Significant
TNFRSF10A-DT,22.212130446857785,-2.2730634905951696e-6,0.0014426837564934117,0.4430733529285283,0.969632718548309,FALSE,Not Significant
TNFRSF10B,2760.748210984601,-3.7599518233272065e-6,0.001442612000292871,0.6274806968047706,0.9795409913114117,FALSE,Not Significant
TNFRSF10C,25.04669640445496,-5.799688210732904e-6,0.0014426896489787287,0.17992671720622105,0.915123243344228,FALSE,Not Significant
TNFRSF10D,383.0587758378101,-7.179858826039468e-6,0.001442657799462826,0.2138401671348862,0.9368690957491975,FALSE,Not Significant
TNFRSF11A,26.044946751194455,-6.412653672438276e-6,0.001442696268923144,0.002405153487446999,0.2908594828808274,FALSE,Not Significant
TNFRSF11B,309.9528681296767,-9.679639650634474e-7,0.0014426924953227069,0.4400822180447857,0.969632718548309,FALSE,Not Significant
TNFRSF12A,9224.589152156892,-1.0150764163848953e-5,0.0014426285920623675,0.1917611570910159,0.9238991244596693,FALSE,Not Significant
TNFRSF13B,0.11315351103911783,-1.8041249640703196e-7,0.0014426950246974684,0.7931120206787091,NA,FALSE,Not Significant
TNFRSF13C,5.562145153781654,5.097424886456511e-7,0.0014426925110438522,0.6999415368198865,0.9802205185694565,FALSE,Not Significant
TNFRSF14,800.7271556947653,-0.36521582344187137,0.5069397917013191,0.00485334992693597,0.3690254130986788,FALSE,Not Significant
TNFRSF14-AS1,9.644444608783665,-6.783366561119868e-6,0.0014426995134803014,0.8236177996187194,0.9870772475053758,FALSE,Not Significant
TNFRSF17,0.3642503442360305,-5.368764636746314e-7,0.0014426945422684116,0.5228573858013414,NA,FALSE,Not Significant
TNFRSF18,47.36357535202918,-2.4039271687160184,0.3819781862788606,0.009382082016757633,0.4806904069429137,FALSE,Not Significant
TNFRSF19,243.74138189543885,5.117513797425209e-7,0.001442681857373185,0.8708504998520035,0.9873407478340492,FALSE,Not Significant
TNFRSF1A,7602.770582261907,-6.83001145020565e-7,0.0014426227604228295,0.9235358585746779,0.9945770784650377,FALSE,Not Significant
TNFRSF1B,171.7540216080171,-1.41163467067999,0.2047801580917034,0.028498786601421904,0.7203036554088953,FALSE,Not Significant
TNFRSF21,207.4820286261823,-1.1420707258052777e-6,0.0014426825809039094,0.6997005156449947,0.9802205185694565,FALSE,Not Significant
TNFRSF25,29.01729305769756,-2.3119204129478864e-6,0.0014426921103103175,0.16987672286831026,0.9134328211255249,FALSE,Not Significant
TNFRSF4,9.542131335175354,-4.411658962817634e-6,0.0014426972598652408,4.682166682801492e-5,0.04684920898497258,TRUE,Not Significant
TNFRSF6B,2.8728927906493493,1.2645253895611337e-6,0.0014426934110047711,0.24818547802365934,NA,FALSE,Not Significant
TNFRSF8,4.845437515553813,1.818490216581704e-7,0.0014426929530172508,0.9860276868626817,0.9984137866749105,FALSE,Not Significant
TNFRSF9,24.14360193819634,-1.537014733352836e-6,0.001442689616949228,0.4454354504031604,0.969632718548309,FALSE,Not Significant
TNFSF10,2.486870591709845,-3.780096034581748e-6,0.0014426960170673857,0.2531105888619121,NA,FALSE,Not Significant
TNFSF11,3191.5825135957593,6.992715801365961e-7,0.0014426747480127484,0.8583951464175452,0.9873407478340492,FALSE,Not Significant
TNFSF12,118.43548616430877,-7.3749536298379425e-6,0.0014426877935897226,0.03354843138021608,0.7461470992779362,FALSE,Not Significant
TNFSF13,7.791334993850983,-6.161950407426595e-6,0.0014426982407861203,0.26349645507425257,0.9411008517947536,FALSE,Not Significant
TNFSF13B,30.075652525245967,-5.3387458638150094e-6,0.0014426899453677466,0.043529106418545634,0.7751514004074864,FALSE,Not Significant
TNFSF14,1.4264888471349921,-2.2109621152568077e-6,0.0014426954588121165,0.13601848448778098,NA,FALSE,Not Significant
TNFSF15,1.1458077489139393,-6.547048678910207e-7,0.0014426950440725574,0.13284339865206307,NA,FALSE,Not Significant
TNFSF18,0.8921504575738943,-1.1304767958113462e-6,0.0014426944863273673,0.13822802614585078,NA,FALSE,Not Significant
TNFSF4,244.89030281024506,8.84046859121093e-7,0.0014426821389863045,0.7752317799998025,0.9826728823749102,FALSE,Not Significant
TNFSF8,6.446964631210365,-4.413523590462051e-6,0.001442696366518354,0.07726397127285431,0.8514487198946169,FALSE,Not Significant
TNFSF9,36.077163178024556,-7.036496747820653e-6,0.0014426884421789297,0.03289455494480201,0.7431149377493897,FALSE,Not Significant
TNIK,2154.01587251098,3.933229125841881e-6,0.0014426670734228803,0.40146762742884395,0.9638121076976758,FALSE,Not Significant
TNIP1,6192.582979613652,-1.3811020270525891e-5,0.0014426382437361716,0.08649531399454922,0.8658553867987977,FALSE,Not Significant
TNIP2,1981.8583159441216,-1.6909197446267185e-5,0.0014426231227226995,0.07092047285366603,0.8424142339771694,FALSE,Not Significant
TNIP3,1.210474159313701,-6.251155827448971e-7,0.0014426948179124461,0.46229911537576274,NA,FALSE,Not Significant
TNK1,10.44086540310126,-7.4592093992196056e-6,0.0014426915952193164,0.5661124418752497,0.9750268195238267,FALSE,Not Significant
TNK2,440.91208487126863,-1.0508965517698563e-5,0.0014426695330857925,0.0640850540490711,0.8239506949166284,FALSE,Not Significant
TNK2-AS1,6.904349438034475,-7.461210980623042e-7,0.0014426913977315318,0.6490158033903334,0.9802205185694565,FALSE,Not Significant
TNKS,2924.1889844989714,7.148313504802448e-6,0.0014424881717611524,0.5668344014048563,0.9750268195238267,FALSE,Not Significant
TNKS1BP1,5050.65869032339,-4.261157800731765e-6,0.0014426184161905075,0.5720480927558058,0.9750268195238267,FALSE,Not Significant
TNKS2,1669.6692113831248,3.827084104179264e-6,0.0014425690113124387,0.6910703448747464,0.9802205185694565,FALSE,Not Significant
TNKS2-DT,3.8182023145504917,-5.9674639032183e-7,0.0014426913570311111,0.709367734611925,NA,FALSE,Not Significant
TNMD,0.2272457431628874,-8.019856851461796e-8,0.0014426949716295735,0.7591631995471761,NA,FALSE,Not Significant
TNN,0.37908986680592927,-2.0195351021624143e-7,0.001442694948029013,0.7384368715522205,NA,FALSE,Not Significant
TNNC1,0.36461651473292644,-3.1941657904933826e-7,0.0014426949035915729,0.7191793504697002,NA,FALSE,Not Significant
TNNC2,69.23076600296065,4.604242514507225e-6,0.0014426811386871467,0.19423232585416839,0.9265436886543682,FALSE,Not Significant
TNNI1,0.20522998584302252,-1.1675920619035754e-7,0.0014426949090937742,0.8375412111490692,NA,FALSE,Not Significant
TNNI2,9.151932731067788,-2.4921887136262314e-6,0.0014426924173096957,0.13217251602892477,0.8944673188199271,FALSE,Not Significant
